,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,Mo Sold,Sale Type,Age
548,1246,1,1,60.0,11556,Reg,0,Inside,0,0,1Fam,1Story,5,6,1952,Gable,MetalSd,MetalSd,1,52.0,0,0,CBlock,0,0,0,Rec,148,Unf,572,720,1,882,0,882,1,1,0,2,0,4,0,0,1,1952.0,0,240,0,0,0,5,0,56
549,2373,0,0,21.0,1680,Reg,0,Inside,0,0,Twnhs,2Story,6,5,1972,Gable,HdBoard,HdBoard,0,297.0,0,0,CBlock,0,0,0,Unf,0,Unf,483,483,0,483,504,987,0,1,1,2,0,5,1,0,1,1972.0,0,288,0,0,0,6,0,34
550,1055,1,1,98.0,12704,Reg,0,Inside,1,0,1Fam,1Story,8,5,2007,Hip,VinylSd,VinylSd,1,302.0,0,0,PConc,1,0,0,GLQ,1012,Unf,570,1582,1,1582,0,1582,1,2,0,3,0,7,0,0,1,2007.0,1,905,209,95,0,1,1,1
551,2017,0,0,51.0,6120,Reg,0,Inside,0,0,1Fam,1.5Fin,5,6,1926,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,ALQ,351,Unf,405,756,0,903,378,1281,1,1,0,2,0,6,0,0,0,1926.0,0,379,25,0,0,8,0,57
552,1099,0,1,84.0,9660,Reg,0,Inside,1,0,1Fam,2.5Unf,8,5,1997,Hip,HdBoard,HdBoard,0,1290.0,0,0,PConc,1,0,0,Unf,0,Unf,1173,1173,1,1182,1017,2199,0,2,1,3,0,9,1,0,1,1997.0,1,516,0,131,0,9,0,11
553,1344,0,0,0.0,6120,Reg,0,Inside,0,0,1Fam,1Story,5,6,1945,Gable,Plywood,Plywood,0,0.0,0,0,CBlock,0,0,0,NA,0,NA,0,0,0,808,0,808,0,1,0,1,0,6,0,0,1,1925.0,0,164,0,48,0,6,0,13
554,835,1,1,0.0,28698,IR2,0,CulDSac,0,0,1Fam,2Story,5,5,1967,Flat,Plywood,Plywood,0,0.0,0,0,PConc,0,1,1,LwQ,249,ALQ,0,1013,0,1160,966,2126,0,2,1,3,0,7,0,0,1,1967.0,1,538,486,0,0,6,0,42
555,1117,1,1,91.0,12274,IR1,0,FR2,0,0,1Fam,1Story,7,5,2008,Gable,VinylSd,VinylSd,1,256.0,0,0,PConc,1,0,0,Unf,0,Unf,1417,1417,1,1428,0,1428,0,2,0,3,1,6,0,0,1,2008.0,0,554,0,60,0,7,1,0
556,2043,0,0,55.0,4388,IR1,0,Inside,0,0,1Fam,1.5Unf,5,7,1930,Gable,WdShing,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,LwQ,116,Unf,556,672,1,840,0,840,0,1,0,3,0,5,1,0,0,NA,0,0,0,0,0,6,0,57
557,2085,1,1,39.0,3869,Reg,0,Inside,0,0,TwnhsE,1Story,5,6,1984,Gable,Wd Sdng,Wd Sdng,0,149.0,0,1,CBlock,0,0,0,LwQ,283,GLQ,0,1038,0,1038,0,1038,0,2,0,2,0,5,0,0,1,1984.0,0,264,0,105,0,7,0,23
558,410,0,1,24.0,2308,Reg,0,FR2,0,0,TwnhsE,2Story,6,5,1976,Gable,Plywood,BrkComm,0,0.0,0,0,CBlock,1,0,0,ALQ,306,Unf,498,804,0,804,744,1548,0,2,1,3,0,7,1,0,0,1976.0,0,440,108,0,0,9,0,33
559,2650,0,0,40.0,4400,Reg,0,Inside,0,0,1Fam,1.5Fin,6,8,1920,Gable,Stucco,Stucco,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,648,648,0,734,384,1118,0,1,0,2,0,6,0,0,0,1990.0,0,440,0,0,0,10,0,56
560,2867,0,1,70.0,14210,IR1,0,Inside,0,0,1Fam,2Story,6,7,1930,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,PConc,0,0,0,Unf,0,Unf,697,697,1,1104,697,1801,0,1,1,3,0,8,1,1,1,1930.0,0,365,0,90,0,11,0,47
561,1668,1,1,61.0,9758,IR1,0,Inside,0,0,1Fam,1Story,5,5,1971,Gable,HdBoard,MetalSd,0,0.0,0,0,CBlock,0,0,0,BLQ,412,LwQ,251,950,0,950,0,950,0,1,0,3,0,5,0,0,0,1981.0,0,280,0,0,0,7,0,36
562,1161,0,1,35.0,4017,IR1,0,Inside,0,0,TwnhsE,2Story,7,5,2006,Gable,MetalSd,MetalSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,625,625,1,625,625,1250,0,2,1,2,0,5,0,0,0,2006.0,1,625,0,54,0,3,0,1
563,2122,1,1,105.0,11249,IR2,0,Inside,0,0,1Fam,1Story,6,5,1995,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,1,0,ALQ,334,BLQ,322,1200,1,1200,0,1200,1,2,0,3,0,6,0,0,1,1995.0,0,521,0,26,0,8,0,12
564,2539,0,1,80.0,9600,Reg,0,Inside,0,0,1Fam,SLvl,5,7,1967,Gable,MetalSd,MetalSd,0,140.0,0,0,PConc,0,0,0,ALQ,602,Rec,137,1141,0,1141,0,1141,1,1,0,3,0,6,0,0,1,1967.0,0,568,0,78,0,7,0,39
565,1047,1,1,53.0,4043,Reg,0,Inside,0,0,TwnhsE,1Story,6,6,1977,Gable,Plywood,Plywood,0,0.0,0,0,CBlock,1,0,0,ALQ,559,Unf,510,1069,0,1069,0,1069,0,2,0,2,0,4,0,0,1,1977.0,0,440,0,55,0,10,0,31
566,1445,1,1,0.0,9200,IR1,0,CulDSac,0,0,1Fam,1Story,5,6,1975,Hip,VinylSd,VinylSd,0,0.0,0,0,CBlock,1,0,0,LwQ,280,BLQ,167,938,0,938,0,938,1,1,0,3,0,5,0,0,0,1977.0,0,308,145,0,0,7,0,28
567,541,1,1,63.0,13072,Reg,0,Inside,0,0,1Fam,1Story,5,5,2004,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,1114,1114,1,1114,0,1114,0,1,1,3,0,6,0,0,0,NA,0,0,0,39,0,8,0,5
568,569,1,1,0.0,3830,IR1,0,Inside,0,0,TwnhsE,1Story,6,5,2008,Gable,VinylSd,VinylSd,1,280.0,0,0,PConc,1,0,0,Unf,0,Unf,1726,1726,1,1726,0,1726,0,2,1,2,0,6,1,1,1,2008.0,1,561,0,254,0,1,1,1
569,1276,0,1,59.0,7227,Reg,1,Corner,0,0,1Fam,1.5Unf,6,6,1954,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,Unf,0,Unf,832,832,0,832,0,832,0,1,0,2,0,4,0,0,0,1962.0,0,528,0,0,0,6,0,54
570,918,0,1,53.0,7155,Reg,0,Inside,0,0,1Fam,2Story,7,8,1918,Gambrel,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,600,600,1,628,600,1228,0,1,0,3,0,6,1,1,0,1918.0,0,215,0,113,0,5,0,19
571,326,1,1,0.0,11875,Reg,0,Inside,0,0,1Fam,1Story,5,5,1999,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,1344,1344,1,1344,0,1344,0,2,0,3,0,7,1,1,1,2001.0,0,686,328,0,0,6,0,11
572,1936,1,1,71.0,8540,Reg,0,Corner,0,0,1Fam,1Story,5,8,1956,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,Rec,114,ALQ,120,925,0,925,0,925,1,1,0,3,0,5,0,0,0,1956.0,0,252,152,0,0,6,0,4
573,895,1,1,64.0,6410,Reg,1,Inside,0,0,1Fam,1Story,4,5,1959,Gable,AsbShng,AsbShng,0,0.0,0,0,CBlock,0,0,0,LwQ,332,Rec,301,876,0,876,0,876,0,1,0,3,0,5,0,0,0,1959.0,0,320,0,0,0,3,0,50
574,257,0,1,82.0,11105,Reg,0,Corner,0,0,1Fam,SFoyer,5,5,1996,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,870,Unf,0,870,0,965,0,965,1,1,0,2,0,4,0,0,1,1998.0,0,580,71,0,0,7,0,14
575,1241,1,1,90.0,13200,IR1,0,Inside,0,0,1Fam,1Story,6,6,1958,Gable,Wd Sdng,Wd Sdng,0,187.0,0,0,CBlock,0,0,0,LwQ,958,Unf,437,1395,1,1570,0,1570,1,1,0,3,0,5,1,0,1,1958.0,0,441,490,0,0,5,0,50
576,1545,0,0,50.0,7000,Reg,0,Inside,0,0,1Fam,1Story,6,8,1926,Gable,VinylSd,VinylSd,0,0.0,0,0,BrkTil,0,0,0,Rec,299,GLQ,555,894,0,919,0,919,1,1,0,2,0,5,0,0,0,1926.0,0,195,0,0,116,7,0,10
577,1189,1,1,80.0,11040,Reg,0,Inside,0,0,1Fam,1Story,6,7,1971,Gable,VinylSd,VinylSd,0,144.0,0,0,CBlock,0,0,0,ALQ,656,Unf,602,1258,1,1258,0,1258,0,2,0,3,0,5,0,0,1,1971.0,0,528,55,0,0,10,0,4
578,270,1,0,0.0,4426,Reg,0,Inside,0,0,TwnhsE,1Story,6,5,2004,Gable,VinylSd,VinylSd,0,169.0,0,0,PConc,1,0,0,GLQ,662,Unf,186,848,1,848,0,848,1,1,0,1,0,3,0,0,1,2004.0,0,420,160,0,0,5,0,6
579,2066,1,1,99.0,16779,Reg,0,Inside,0,0,1Fam,2Story,5,4,1920,Gable,Wd Sdng,Wd Sdng,0,356.0,0,0,CBlock,1,0,0,BLQ,267,Unf,404,671,0,1567,1087,2654,0,3,0,4,0,11,1,1,1,1946.0,0,638,128,570,0,5,0,11
580,693,0,0,60.0,10440,Reg,0,Corner,0,0,1Fam,2Story,5,6,1910,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,PConc,0,0,0,Unf,0,Unf,440,440,0,682,548,1230,0,1,1,2,0,5,0,0,0,1966.0,0,440,74,0,128,5,0,28
581,1259,0,1,60.0,10836,Reg,0,Inside,0,0,1Fam,1.5Fin,5,5,1922,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,892,892,1,1254,182,1436,0,1,0,3,0,7,1,1,0,1968.0,0,1488,0,0,100,6,0,58
582,2916,1,1,80.0,13384,Reg,0,Inside,0,0,1Fam,1Story,5,5,1969,Gable,Plywood,Plywood,0,194.0,0,0,PConc,0,0,0,Rec,119,BLQ,641,1104,0,1360,0,1360,1,1,0,3,0,8,1,0,1,1969.0,0,336,160,0,0,5,0,27
583,2321,1,1,42.0,13751,IR1,1,CulDSac,0,0,1Fam,2Story,7,5,2005,Gable,VinylSd,VinylSd,0,248.0,0,0,PConc,1,0,0,GLQ,60,Unf,1640,1700,1,1700,512,2212,1,2,1,3,0,9,1,1,1,2006.0,1,773,237,38,0,5,1,0
584,1977,0,0,56.0,4480,Reg,0,Corner,0,0,1Fam,1Story,5,5,1922,Gable,AsbShng,AsbShng,0,0.0,0,0,PConc,0,0,0,LwQ,782,Unf,240,1022,0,1022,0,1022,1,1,0,2,0,4,1,1,0,1922.0,0,184,0,122,20,2,0,57
585,1895,1,1,0.0,11382,IR1,0,Inside,0,0,1Fam,1Story,6,5,1964,Gable,Wd Sdng,Plywood,0,212.0,0,0,CBlock,0,0,0,ALQ,54,Rec,533,1130,0,1374,0,1374,0,1,0,3,0,7,1,0,1,1964.0,0,286,0,28,84,8,0,43
586,1240,1,1,76.0,9120,Reg,0,Inside,0,0,1Fam,1Story,6,6,1958,Hip,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,ALQ,662,Unf,599,1261,1,1261,0,1261,1,1,0,3,0,6,1,0,1,1958.0,0,433,0,0,0,11,0,50
587,85,0,1,88.0,11782,IR1,0,Inside,0,0,1Fam,SFoyer,5,7,1961,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,0,0,0,ALQ,899,Unf,210,1109,0,1155,0,1155,1,1,0,3,0,6,0,0,0,1987.0,0,576,192,0,0,6,0,15
588,1823,1,1,85.0,6970,Reg,0,Corner,0,0,1Fam,1Story,4,5,1961,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,ALQ,932,Unf,108,1040,0,1120,0,1120,1,1,1,3,0,5,0,0,1,1961.0,0,544,168,0,0,5,0,46
589,825,1,1,77.0,11422,IR1,0,Inside,0,0,1Fam,1Story,8,5,2007,Hip,VinylSd,VinylSd,1,352.0,0,0,PConc,1,0,0,GLQ,1359,Unf,479,1838,1,1838,0,1838,1,2,0,3,0,7,2,1,1,2007.0,0,524,154,222,0,4,0,1
590,110,1,1,80.0,8000,Reg,0,Inside,0,0,1Fam,1Story,7,5,2002,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,833,Unf,659,1492,1,1492,0,1492,1,2,0,3,0,6,1,1,1,2002.0,0,596,277,137,0,4,0,8
591,697,0,0,90.0,15660,Reg,0,Inside,0,0,1Fam,1.5Fin,5,8,1910,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,Unf,0,Unf,240,240,0,810,496,1306,0,1,1,3,0,6,0,0,0,1959.0,0,472,0,0,0,7,0,6
592,2297,0,1,50.0,6723,Reg,0,Inside,0,0,1Fam,SFoyer,5,7,1971,Gable,Wd Sdng,HdBoard,0,0.0,0,0,CBlock,1,0,0,GLQ,796,Unf,0,796,0,796,0,796,0,1,0,2,0,5,0,0,0,NA,0,0,129,0,0,9,0,36
593,1231,1,1,75.0,7875,Reg,0,Inside,0,0,1Fam,1Story,5,6,1961,Gable,VinylSd,VinylSd,0,136.0,0,0,CBlock,0,0,0,Rec,572,Unf,572,1144,0,1144,0,1144,1,1,0,3,0,6,0,0,1,1961.0,0,456,0,0,0,9,0,47
594,1355,0,1,0.0,9144,Reg,0,Inside,0,0,1Fam,1.5Fin,5,5,1940,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,Rec,399,Unf,484,883,0,988,517,1505,1,1,0,3,0,8,0,0,0,1940.0,0,240,0,0,0,7,0,26
595,968,1,1,85.0,14601,Reg,0,Inside,0,0,1Fam,1Story,9,5,2006,Hip,VinylSd,VinylSd,0,584.0,1,0,PConc,1,0,0,GLQ,1260,Unf,578,1838,1,1838,0,1838,1,2,0,2,1,8,1,1,1,2006.0,1,765,270,68,0,3,0,3
596,584,1,1,0.0,12732,IR1,0,CulDSac,0,1,1Fam,2Story,7,6,1974,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,GLQ,560,LwQ,150,752,0,1285,782,2067,0,2,1,3,0,7,2,0,1,1974.0,0,784,297,40,0,6,0,35
597,1315,0,0,60.0,6000,Reg,0,Corner,0,0,1Fam,2Story,5,9,1905,Gable,MetalSd,MetalSd,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,572,572,1,884,656,1540,0,1,1,3,0,7,0,0,0,NA,0,0,240,77,0,2,0,3
598,1606,1,1,60.0,6600,Reg,0,Inside,0,0,1Fam,1Story,5,8,1982,Gable,HdBoard,HdBoard,0,0.0,0,0,PConc,0,1,0,GLQ,816,Unf,0,816,1,816,0,816,1,1,0,2,0,4,0,0,0,1985.0,1,816,0,0,0,6,0,5
599,206,0,0,110.0,8472,IR2,0,Corner,0,0,Duplex,1Story,5,5,1963,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,1,0,1,LwQ,104,GLQ,0,816,0,816,0,816,1,1,0,2,0,5,0,0,0,1963.0,0,516,106,0,0,5,0,47
600,1685,1,1,96.0,12469,Reg,0,FR2,1,0,1Fam,1Story,9,5,2006,Hip,VinylSd,VinylSd,1,378.0,1,0,PConc,1,0,1,GLQ,1151,Unf,639,1790,1,1816,0,1816,1,2,0,3,1,7,1,1,1,2007.0,1,730,186,36,0,8,1,0
601,2016,0,0,52.0,6240,Reg,0,Inside,0,0,1Fam,1.5Fin,5,7,1930,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,966,966,1,1014,412,1426,0,1,0,3,0,6,1,1,0,1930.0,0,230,174,0,96,7,0,15
602,869,1,1,0.0,11250,Reg,0,Corner,0,0,1Fam,2Story,7,5,2001,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,944,944,1,944,926,1870,0,2,1,3,0,6,0,0,1,2001.0,0,608,256,43,0,5,0,8
603,2135,1,1,97.0,11800,IR1,0,Inside,0,0,1Fam,1Story,5,5,1974,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,1,0,0,BLQ,663,Unf,201,864,0,894,0,894,0,1,0,3,0,5,0,0,1,1974.0,0,440,0,0,0,8,0,33
604,2346,1,1,0.0,18800,IR1,0,FR2,0,0,1Fam,2Story,6,5,1976,Gable,HdBoard,HdBoard,0,120.0,0,0,PConc,1,0,0,GLQ,712,Unf,84,796,0,790,784,1574,1,2,1,3,0,6,1,0,1,1976.0,1,566,306,111,0,7,0,30
605,2430,1,1,53.0,4045,Reg,0,Inside,0,0,TwnhsE,1Story,7,5,2006,Hip,VinylSd,VinylSd,0,45.0,0,0,PConc,1,0,0,GLQ,1070,Unf,286,1356,1,1500,0,1500,1,2,0,2,0,6,1,1,1,2006.0,1,648,161,20,0,10,1,0
606,2198,0,1,55.0,10594,Reg,0,Inside,0,0,1Fam,1.5Unf,5,5,1926,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,768,768,0,789,0,789,0,1,0,2,0,5,0,0,0,1926.0,0,200,0,0,112,6,0,57
607,2652,0,0,50.0,6000,Reg,0,Inside,0,0,2fmCon,1Story,5,7,1955,Hip,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,GLQ,576,Unf,384,960,0,960,0,960,1,1,0,3,0,5,0,0,0,1976.0,0,576,0,0,0,6,0,51
608,27,1,1,70.0,8400,Reg,0,Corner,0,0,1Fam,1Story,4,5,1970,Gable,Plywood,Plywood,0,0.0,0,0,CBlock,0,0,0,ALQ,804,Rec,0,882,0,882,0,882,1,1,0,2,0,4,0,0,1,1970.0,1,525,240,0,0,4,0,40
609,241,1,1,83.0,10420,Reg,0,Corner,0,0,1Fam,1Story,6,5,2009,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,36,Unf,1176,1212,1,1212,0,1212,0,2,0,3,0,6,0,0,1,2009.0,0,460,100,22,0,3,0,1
610,906,0,0,70.0,6300,Reg,0,Corner,0,0,1Fam,1.5Fin,5,4,1938,Gable,MetalSd,MetalSd,0,88.0,0,0,PConc,0,0,0,LwQ,832,Unf,0,832,0,832,436,1268,0,1,1,3,0,7,2,1,0,1938.0,0,250,0,0,55,7,0,59
611,1506,0,1,60.0,12180,Reg,0,Inside,0,0,1Fam,1.5Fin,5,7,1938,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,PConc,0,0,0,Unf,0,Unf,585,585,0,585,468,1053,0,1,1,2,1,5,0,0,0,NA,0,0,42,0,0,1,0,1
612,2098,1,1,77.0,9965,Reg,0,Inside,0,0,1Fam,2Story,8,5,2006,Hip,VinylSd,VinylSd,1,340.0,0,0,PConc,1,0,1,GLQ,1150,Unf,316,1466,1,1466,1362,2828,1,3,0,4,0,11,1,0,0,2006.0,0,1052,125,144,0,4,1,0
613,1435,1,1,0.0,8696,IR1,0,Inside,0,0,1Fam,1Story,7,5,1997,Gable,VinylSd,VinylSd,0,150.0,0,0,PConc,1,0,1,GLQ,1308,Unf,110,1418,1,1418,0,1418,1,2,0,3,0,5,1,0,1,1997.0,0,558,208,110,0,5,0,10
614,2213,1,1,126.0,13108,IR2,1,Inside,0,0,1Fam,1Story,5,5,1951,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,NA,0,NA,0,0,0,1226,0,1226,0,1,1,2,0,7,1,1,1,1951.0,1,400,174,24,120,6,0,56
615,1274,0,1,60.0,8064,Reg,0,Inside,0,0,1Fam,1.5Fin,6,6,1948,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,ALQ,315,Unf,453,768,1,819,501,1320,0,2,0,3,0,5,0,0,0,1994.0,0,576,108,0,0,9,0,58
616,743,0,0,51.0,6120,Reg,0,Inside,0,0,1Fam,1Story,2,3,1936,Gable,AsbShng,AsbShng,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,264,264,0,800,0,800,0,1,0,1,0,4,1,0,0,NA,0,0,0,0,0,1,0,59
617,1737,1,1,73.0,8899,IR1,0,Inside,0,0,1Fam,1Story,7,5,2007,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,24,Unf,1316,1340,1,1340,0,1340,0,2,0,3,0,6,0,0,1,2007.0,1,396,100,30,0,8,1,0
618,2797,1,1,67.0,10566,IR1,0,Inside,0,0,1Fam,2Story,8,5,1999,Gable,VinylSd,VinylSd,0,261.0,0,0,PConc,1,0,0,GLQ,920,Unf,170,1090,1,1090,1124,2214,1,2,1,3,0,8,1,0,1,1999.0,1,646,197,80,0,7,0,7
619,2185,0,1,74.0,6882,Reg,0,Corner,0,0,Duplex,1Story,4,3,1955,Gable,AsbShng,Plywood,0,128.0,0,0,PConc,0,0,0,NA,0,NA,0,0,0,1152,0,1152,0,2,0,2,0,6,0,0,0,NA,0,0,0,0,0,9,0,52
620,58,0,1,0.0,7750,IR1,0,Inside,0,0,1Fam,SLvl,7,5,2000,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,250,Unf,134,384,1,774,656,1430,0,2,1,3,0,7,1,0,0,2000.0,1,400,180,0,0,4,0,10
621,830,1,1,64.0,7314,Reg,0,Inside,0,0,1Fam,1Story,7,5,2007,Gable,VinylSd,VinylSd,1,82.0,0,0,PConc,1,0,0,GLQ,724,Unf,508,1232,1,1232,0,1232,1,2,0,2,0,6,0,0,1,2007.0,0,632,132,0,0,2,0,2
622,808,0,1,64.0,7018,Reg,0,Inside,0,0,Duplex,1Story,5,5,1979,Gable,HdBoard,HdBoard,0,0.0,0,0,Slab,0,0,0,NA,0,NA,0,0,0,1535,0,1535,0,2,0,4,0,8,0,0,1,1979.0,0,410,0,0,0,6,0,30
623,680,0,1,60.0,7200,Reg,0,Inside,0,0,1Fam,1.5Fin,5,4,1950,Gable,VinylSd,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,Rec,180,BLQ,676,1208,0,1136,768,1904,1,1,1,3,0,7,0,0,1,1950.0,0,240,0,0,168,5,0,27
624,1153,0,1,65.0,8450,Reg,0,Inside,0,0,2fmCon,1Story,5,5,1968,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,0,0,0,ALQ,890,Unf,0,890,0,890,0,890,1,1,0,3,0,5,0,0,0,1970.0,0,308,0,0,0,4,0,40
625,1291,0,0,60.0,6000,Reg,0,Inside,0,0,1Fam,2.5Unf,6,7,1915,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,728,728,0,728,728,1456,0,1,1,4,0,7,0,0,0,1915.0,0,308,0,0,248,6,0,3
626,1818,0,0,60.0,8400,Reg,0,Inside,0,0,Duplex,1Story,5,5,1977,Gable,Plywood,Plywood,0,320.0,0,0,Slab,0,0,0,NA,0,NA,0,0,0,2020,0,2020,0,2,0,4,0,10,2,0,0,1977.0,0,630,0,0,0,10,0,30
627,2161,1,1,70.0,8145,IR1,0,Inside,0,0,1Fam,2Story,7,5,2007,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,738,738,1,738,738,1476,0,2,1,3,0,7,0,0,1,2007.0,0,552,0,35,0,6,1,0
628,1883,1,1,80.0,8892,IR1,0,Inside,0,0,1Fam,1Story,5,5,1960,Gable,MetalSd,MetalSd,0,66.0,0,0,CBlock,0,0,0,Unf,0,Unf,1065,1065,0,1065,0,1065,0,1,1,3,0,6,0,0,0,1974.0,0,461,74,0,0,7,0,47
629,350,1,1,28.0,7296,IR1,0,CulDSac,1,0,TwnhsE,1Story,8,5,2004,Gable,CemntBd,CmentBd,0,0.0,0,0,PConc,1,0,0,GLQ,1965,Unf,243,2208,1,2522,0,2522,1,2,0,1,0,8,1,1,1,2004.0,1,564,182,57,0,11,0,4
630,2473,1,1,63.0,13072,Reg,0,Inside,0,0,1Fam,1Story,6,5,2005,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,1131,1131,1,1131,0,1131,0,1,1,3,0,6,0,0,0,NA,0,0,0,39,0,3,1,0
631,295,0,1,78.0,15600,Reg,0,Inside,0,0,Duplex,2Story,5,6,1950,Gable,VinylSd,VinylSd,0,430.0,0,0,CBlock,0,0,0,ALQ,375,Unf,657,1032,1,1102,1075,2177,0,2,1,5,0,11,0,0,0,1950.0,0,484,0,0,0,3,0,19
632,293,0,1,50.0,9638,Reg,0,Inside,0,0,1Fam,1.5Fin,6,7,1919,Gable,Wd Sdng,Wd Shng,0,0.0,0,0,PConc,0,0,0,Unf,0,Unf,804,804,1,1699,748,2447,0,2,0,4,0,10,1,1,0,1969.0,0,336,272,0,42,3,0,20
633,859,1,1,36.0,15523,IR1,0,CulDSac,0,0,1Fam,1Story,5,6,1972,Gable,HdBoard,Plywood,0,0.0,0,0,CBlock,0,0,0,BLQ,460,Unf,404,864,1,864,0,864,1,1,0,3,0,5,1,0,1,1972.0,0,338,0,0,0,8,0,37
634,288,0,1,45.0,8212,Reg,0,Inside,0,0,1Fam,1Story,3,3,1914,Gable,Stucco,Stucco,0,0.0,0,0,BrkTil,0,0,0,Rec,203,Unf,661,864,0,864,0,864,1,1,0,2,0,5,0,0,0,1938.0,0,200,0,0,96,6,0,60
635,1578,0,1,73.0,9735,Reg,0,Inside,0,0,1Fam,SLvl,5,5,2006,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,384,384,0,754,640,1394,0,2,1,3,0,7,0,0,0,2007.0,1,400,100,0,0,5,0,1
636,102,0,1,0.0,2980,Reg,0,Corner,0,0,TwnhsE,2Story,6,5,2000,Gable,MetalSd,MetalSd,0,1159.0,0,0,PConc,1,0,0,GLQ,466,Unf,290,756,1,756,756,1512,1,2,1,2,0,5,0,0,0,2000.0,0,440,0,32,0,5,0,10
637,2831,0,0,24.0,2522,Reg,0,Inside,0,0,Twnhs,2Story,6,5,2004,Gable,VinylSd,VinylSd,1,50.0,0,0,PConc,1,0,0,Unf,0,Unf,970,970,1,970,739,1709,0,2,0,3,0,7,0,0,0,2004.0,0,380,0,40,0,4,0,0
638,1030,1,1,80.0,10400,Reg,0,Inside,0,0,1Fam,1Story,6,5,1976,Gable,HdBoard,HdBoard,0,120.0,0,0,CBlock,0,0,0,Unf,0,Unf,1444,1444,0,1444,0,1444,0,2,0,2,0,5,1,1,1,1976.0,0,473,0,24,0,4,0,32
639,2551,1,1,80.0,10800,Reg,0,Inside,0,0,1Fam,1Story,5,7,1960,Hip,Wd Sdng,Wd Sdng,0,88.0,0,0,CBlock,0,0,0,ALQ,632,Unf,616,1248,1,1248,0,1248,1,1,0,3,0,6,0,0,1,1960.0,0,286,0,0,0,5,0,46
