,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,Mo Sold,Sale Type,SalePrice,Age
1139,1805,1,1,85.0,10625,Reg,0,Inside,0,0,1Fam,2Story,6,5,2004,Gable,VinylSd,VinylSd,0,353.0,0,0,PConc,1,0,0,Unf,0.0,Unf,1158.0,1158.0,1,1158,1285,2443,0.0,2,1,4,0,9,1,1,0,2004.0,0,744.0,193,127,0,6,0,265000,3
1140,1853,1,1,106.0,8413,IR1,0,Inside,0,0,1Fam,2Story,8,5,1998,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,901.0,Unf,319.0,1220.0,1,1220,1142,2362,1.0,2,1,3,0,8,2,0,1,1998.0,0,1105.0,147,0,36,6,0,312500,9
1141,1321,0,0,75.0,13500,Reg,0,Inside,0,0,1Fam,2.5Unf,10,9,1893,Gable,Wd Sdng,Wd Sdng,0,0.0,1,1,BrkTil,0,0,0,Unf,0.0,Unf,1237.0,1237.0,0,1521,1254,2775,0.0,3,1,3,0,9,1,1,0,1988.0,0,880.0,105,502,0,7,0,325000,8
1142,564,1,1,0.0,15676,IR1,0,Inside,1,0,1Fam,1Story,8,8,1980,Gable,VinylSd,VinylSd,0,115.0,0,0,CBlock,1,1,1,ALQ,1733.0,Rec,189.0,2014.0,0,2014,0,2014,1.0,2,0,2,0,6,2,1,1,1980.0,0,864.0,462,0,0,4,0,275000,29
1143,1771,1,1,82.0,9950,IR1,0,Inside,1,0,1Fam,2Story,7,5,1995,Gable,VinylSd,VinylSd,0,290.0,0,0,PConc,1,0,0,GLQ,565.0,Unf,638.0,1203.0,1,1214,1306,2520,0.0,2,1,4,0,9,1,0,1,1995.0,0,721.0,224,114,0,6,0,290000,12
1144,90,1,1,39.0,15410,IR1,0,CulDSac,0,0,1Fam,1Story,6,6,1974,Hip,Plywood,Plywood,0,250.0,0,0,CBlock,0,0,1,BLQ,126.0,GLQ,223.0,1208.0,1,1494,0,1494,1.0,2,0,3,0,7,2,0,1,1974.0,1,461.0,296,0,186,4,0,169000,8
1145,2684,0,0,50.0,6000,Reg,0,Inside,0,0,1Fam,1Story,5,7,1921,Gable,Wd Sdng,Wd Shng,0,0.0,0,0,CBlock,0,0,0,LwQ,616.0,Unf,0.0,616.0,0,616,0,616,0.0,1,0,2,0,4,0,0,0,1921.0,0,205.0,0,0,129,6,0,89000,56
1146,13,1,1,63.0,8402,IR1,0,Inside,0,0,1Fam,2Story,6,5,1998,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0.0,Unf,789.0,789.0,0,789,676,1465,0.0,2,1,3,0,7,1,1,1,1998.0,1,393.0,0,75,0,5,0,180400,12
1147,445,1,1,85.0,10655,IR1,0,Inside,1,0,1Fam,1Story,8,5,2003,Gable,VinylSd,VinylSd,0,296.0,0,0,PConc,1,0,0,GLQ,1124.0,NA,1603.0,3206.0,1,1629,0,1629,1.0,2,0,3,0,7,1,1,1,2003.0,0,880.0,0,0,0,10,0,284000,5
1148,1914,1,1,70.0,10150,Reg,0,Inside,0,0,1Fam,1Story,5,5,1958,Gable,Wd Sdng,Wd Sdng,0,1.0,0,0,CBlock,0,0,0,Rec,456.0,Unf,456.0,912.0,1,912,0,912,0.0,1,0,2,0,5,0,0,1,1958.0,0,275.0,0,0,0,7,0,114500,49
1149,2811,1,1,84.0,10084,Reg,0,Inside,0,0,1Fam,1Story,7,5,2005,Gable,VinylSd,VinylSd,0,196.0,0,0,PConc,1,0,0,GLQ,24.0,Unf,1528.0,1552.0,1,1552,0,1552,0.0,2,0,3,0,7,0,0,1,2005.0,0,782.0,144,20,0,7,1,212900,0
1150,850,1,1,67.0,16285,IR2,0,Inside,0,0,1Fam,1Story,7,5,2001,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0.0,Unf,1413.0,1413.0,1,1430,0,1430,0.0,2,0,3,0,6,0,0,1,2001.0,0,605.0,0,33,0,6,0,187100,7
1151,1844,0,1,34.0,3230,Reg,0,Corner,0,0,TwnhsE,2Story,6,5,1999,Gable,MetalSd,MetalSd,0,1129.0,0,0,PConc,1,0,0,GLQ,419.0,Unf,310.0,729.0,0,729,729,1458,0.0,2,1,2,0,5,1,0,0,1999.0,0,440.0,0,32,0,6,0,176000,8
1152,2225,1,1,0.0,21579,IR1,0,CulDSac,0,0,1Fam,1Story,6,6,1968,Hip,HdBoard,BrkFace,0,0.0,0,0,PConc,1,0,0,BLQ,813.0,Unf,675.0,1488.0,1,1488,0,1488,0.0,2,0,3,0,7,2,1,1,1968.0,0,552.0,0,0,216,9,0,215000,39
1153,1477,1,1,64.0,8320,Reg,0,Inside,0,0,1Fam,2Story,7,5,2004,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,490.0,Unf,280.0,770.0,1,770,812,1582,0.0,2,1,3,0,6,0,0,1,2004.0,0,520.0,0,45,0,9,0,185900,4
1154,399,1,1,60.0,6960,Reg,0,Inside,0,0,1Fam,1Story,4,6,1970,Gable,HdBoard,Plywood,0,0.0,0,0,CBlock,0,0,0,ALQ,375.0,BLQ,250.0,864.0,0,864,0,864,0.0,1,0,3,0,5,0,0,0,1989.0,0,660.0,96,0,0,11,0,120500,39
1155,2431,1,1,60.0,21930,IR3,0,Inside,0,0,1Fam,2Story,5,5,2005,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,1,0,Unf,0.0,Unf,732.0,732.0,1,734,1104,1838,0.0,2,1,4,0,7,1,1,0,2005.0,1,372.0,100,40,0,7,0,192140,1
1156,1605,1,1,60.0,6600,Reg,0,Inside,0,0,1Fam,1Story,5,9,1982,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,ALQ,641.0,Unf,175.0,816.0,1,816,0,816,0.0,1,0,3,0,5,1,1,1,1982.0,0,264.0,0,0,0,10,0,130500,0
1157,897,0,1,50.0,8405,Reg,0,Inside,0,0,1Fam,1.5Fin,4,3,1945,Gable,WdShing,Wd Shng,0,0.0,0,0,Slab,0,0,0,NA,0.0,NA,0.0,0.0,0,1088,441,1529,0.0,2,0,4,0,9,0,0,0,1945.0,0,240.0,92,0,185,4,0,98000,59
1158,1426,1,1,91.0,11778,Reg,0,Inside,0,0,1Fam,1Story,9,5,2008,Hip,VinylSd,VinylSd,1,554.0,0,0,PConc,1,0,1,GLQ,2085.0,Unf,186.0,2271.0,1,2276,0,2276,1.0,2,0,3,1,7,2,1,1,2008.0,0,1348.0,0,0,70,6,0,475000,0
1159,2240,0,0,60.0,8967,Reg,0,Corner,0,0,1Fam,1Story,5,2,1920,Gable,MetalSd,MetalSd,0,0.0,0,0,BrkTil,0,0,0,Unf,0.0,Unf,961.0,961.0,0,1077,0,1077,0.0,1,0,2,0,6,0,0,0,1920.0,0,338.0,0,0,0,11,0,67000,57
1160,1706,1,1,86.0,10562,Reg,0,Inside,1,0,1Fam,2Story,8,5,2007,Gable,VinylSd,VinylSd,1,300.0,0,0,PConc,1,0,0,GLQ,1288.0,Unf,294.0,1582.0,1,1610,551,2161,1.0,1,1,3,1,8,1,1,1,2007.0,1,789.0,178,120,0,11,1,325624,0
1161,2252,1,1,44.0,12864,IR1,0,CulDSac,0,0,1Fam,1Story,7,5,2002,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,1392.0,Unf,17.0,1409.0,1,1409,0,1409,1.0,1,1,1,0,4,1,1,1,2002.0,0,576.0,0,144,0,7,0,245000,5
1162,1136,1,1,66.0,13695,Reg,0,Inside,0,0,1Fam,1Story,5,5,2004,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,0,0,0,GLQ,646.0,Unf,468.0,1114.0,1,1114,0,1114,1.0,1,1,3,0,6,0,0,0,2004.0,0,576.0,0,102,0,6,0,159000,4
1163,1877,1,1,79.0,10289,Reg,0,Inside,0,0,1Fam,1Story,5,7,1965,Hip,MetalSd,MetalSd,0,168.0,0,0,CBlock,0,0,0,ALQ,836.0,Unf,237.0,1073.0,0,1073,0,1073,1.0,1,1,3,0,6,0,0,1,1965.0,0,515.0,0,0,0,6,0,156000,42
1164,424,1,1,105.0,15431,Reg,0,Inside,1,0,1Fam,1Story,10,5,2008,Hip,VinylSd,VinylSd,1,200.0,1,0,PConc,1,0,1,GLQ,1767.0,ALQ,788.0,3094.0,1,2402,0,2402,1.0,2,0,2,1,10,2,1,1,2008.0,1,672.0,0,72,0,4,0,555000,1
1165,1182,1,1,0.0,11120,IR1,0,CulDSac,1,0,1Fam,1Story,6,6,1984,Gable,Plywood,Plywood,0,0.0,0,0,PConc,1,0,0,BLQ,660.0,Unf,572.0,1232.0,0,1232,0,1232,0.0,2,0,3,0,6,0,0,1,1984.0,0,516.0,0,0,0,6,0,162500,24
1166,2750,0,1,73.0,9069,Reg,0,Inside,0,0,Duplex,SFoyer,6,8,1993,Gable,HdBoard,HdBoard,0,0.0,0,0,PConc,1,0,0,LwQ,261.0,GLQ,0.0,1344.0,0,1440,0,1440,2.0,2,0,2,0,8,0,0,1,1993.0,0,920.0,288,0,0,4,0,224500,13
1167,1016,1,1,0.0,47280,IR1,0,Inside,0,0,1Fam,1Story,6,5,1950,Hip,AsbShng,AsbShng,0,44.0,0,0,CBlock,0,0,0,Unf,0.0,Unf,1488.0,1488.0,0,1488,0,1488,0.0,2,1,3,0,6,1,0,1,1950.0,0,738.0,0,0,180,7,0,133000,58
1168,2436,1,1,63.0,7875,Reg,0,Inside,0,0,1Fam,2Story,7,5,2003,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0.0,Unf,783.0,783.0,1,807,702,1509,0.0,2,1,3,0,8,1,1,1,2003.0,1,393.0,0,75,0,7,0,180000,3
1169,1607,1,1,60.0,6600,Reg,0,Inside,0,0,1Fam,1Story,5,6,1982,Gable,HdBoard,Plywood,0,0.0,0,0,CBlock,0,0,0,GLQ,638.0,Unf,207.0,845.0,0,845,0,845,0.0,1,0,3,0,6,0,0,1,1982.0,0,264.0,0,0,0,7,0,134500,3
1170,2337,1,1,66.0,13682,IR2,1,CulDSac,1,0,1Fam,2Story,10,5,2006,Hip,VinylSd,VinylSd,0,1031.0,1,0,PConc,1,0,1,Unf,0.0,Unf,1410.0,1410.0,1,1426,1519,2945,0.0,3,1,3,0,10,1,1,0,2006.0,1,641.0,192,0,37,10,1,438780,0
1171,1233,0,1,101.0,9150,IR1,0,Corner,0,0,1Fam,SLvl,6,5,1962,Gable,Plywood,Plywood,0,305.0,0,0,CBlock,1,0,1,GLQ,371.0,Unf,728.0,1099.0,0,1431,0,1431,0.0,1,0,3,0,6,1,1,0,1962.0,0,296.0,64,110,0,12,0,165000,46
1172,419,1,1,65.0,7150,Reg,0,Inside,0,0,1Fam,1Story,5,5,1967,Gable,HdBoard,HdBoard,0,60.0,0,0,CBlock,0,0,0,BLQ,432.0,Unf,460.0,892.0,0,892,0,892,0.0,1,0,3,0,5,0,0,1,1967.0,0,288.0,0,0,0,7,0,100000,42
1173,633,1,1,0.0,12285,IR1,0,Inside,0,0,1Fam,1Story,7,6,1960,Gable,Plywood,Plywood,0,128.0,0,0,CBlock,0,0,0,BLQ,544.0,Unf,785.0,1329.0,0,1329,0,1329,0.0,1,1,3,0,5,2,1,1,1960.0,0,441.0,0,0,203,8,0,176000,49
1174,2722,1,1,102.0,17920,Reg,0,Inside,0,0,1Fam,1Story,5,4,1955,Hip,Wd Sdng,Plywood,0,0.0,0,0,CBlock,0,0,0,ALQ,306.0,Rec,372.0,1763.0,0,1779,0,1779,1.0,1,1,3,0,6,1,1,1,1955.0,0,454.0,0,418,0,7,0,170000,32
1175,469,1,1,53.0,3684,Reg,0,Inside,0,0,TwnhsE,1Story,7,5,2007,Hip,VinylSd,VinylSd,0,130.0,0,0,PConc,1,0,0,Unf,0.0,Unf,1373.0,1373.0,1,1555,0,1555,0.0,2,0,2,0,7,1,0,1,2007.0,1,660.0,143,20,0,6,0,174000,2
1176,1365,0,0,62.0,7006,Reg,0,Inside,0,0,1Fam,1.5Fin,6,6,1925,Gable,Stucco,Stucco,0,0.0,0,0,PConc,0,0,0,Rec,121.0,Unf,647.0,768.0,0,788,448,1236,1.0,2,0,3,0,6,1,1,0,1985.0,0,384.0,0,0,0,8,0,127000,58
1177,1098,1,1,77.0,8390,IR1,0,Inside,0,0,1Fam,2Story,7,5,1999,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0.0,Unf,831.0,831.0,1,873,778,1651,0.0,2,1,3,0,7,1,0,0,1999.0,1,450.0,0,103,0,5,0,185900,9
1178,711,0,0,50.0,5784,Reg,0,Inside,0,0,1Fam,1Story,5,8,1938,Gable,MetalSd,MetalSd,0,0.0,0,0,BrkTil,0,0,0,Unf,0.0,Unf,190.0,190.0,0,886,0,886,0.0,1,0,2,0,4,0,0,1,1938.0,0,273.0,144,20,80,12,0,91300,13
1179,2808,1,1,70.0,9135,Reg,0,Inside,0,0,1Fam,1Story,6,5,2003,Gable,VinylSd,VinylSd,0,120.0,0,0,PConc,1,0,0,GLQ,340.0,Unf,1342.0,1682.0,1,1700,0,1700,1.0,2,0,3,0,7,0,0,1,2003.0,0,544.0,192,23,0,5,0,200000,3
1180,1959,0,1,78.0,10496,Reg,0,Inside,0,0,1Fam,1.5Fin,6,6,1949,Gable,Wd Sdng,Wd Sdng,0,320.0,0,0,CBlock,0,0,0,Rec,196.0,Unf,844.0,1040.0,1,1168,678,1846,0.0,2,0,3,0,7,1,1,1,1949.0,0,315.0,0,0,0,1,0,143000,57
1181,2720,0,1,0.0,13650,Reg,0,Inside,0,0,1Fam,1.5Fin,5,5,1958,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,ALQ,57.0,BLQ,554.0,1052.0,1,1252,668,1920,1.0,2,0,4,0,8,1,1,1,1958.0,0,451.0,0,0,0,7,0,172500,48
1182,2170,1,1,67.0,8308,Reg,0,Inside,0,0,1Fam,1Story,4,6,1963,Gable,VinylSd,VinylSd,1,20.0,0,0,CBlock,0,0,0,BLQ,132.0,LwQ,115.0,1088.0,0,1088,0,1088,0.0,1,0,2,0,4,0,0,0,2002.0,0,520.0,0,0,0,6,0,110000,44
1183,603,1,1,0.0,9450,IR1,0,Corner,0,0,1Fam,1Story,4,5,1957,Gable,Wd Sdng,Wd Sdng,0,160.0,0,0,CBlock,0,0,0,BLQ,775.0,Unf,265.0,1040.0,0,1362,0,1362,1.0,1,0,3,0,6,1,1,1,1982.0,0,768.0,0,0,84,5,0,140000,52
1184,2113,1,1,78.0,9317,IR1,0,Inside,0,0,1Fam,1Story,6,5,2006,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,24.0,Unf,1290.0,1314.0,0,1314,0,1314,0.0,2,0,3,0,6,1,1,1,2006.0,0,440.0,0,22,0,3,0,176432,1
1185,1146,1,1,0.0,7153,Reg,0,Inside,0,0,1Fam,1Story,6,5,1991,Gable,HdBoard,HdBoard,0,88.0,0,0,CBlock,1,0,0,GLQ,1200.0,Unf,78.0,1278.0,0,1294,0,1294,1.0,2,0,3,0,6,0,0,1,1991.0,0,496.0,112,51,0,6,0,179200,17
1186,2105,1,1,68.0,8814,Reg,0,Inside,0,0,1Fam,1Story,7,5,2005,Gable,VinylSd,VinylSd,0,80.0,0,0,PConc,1,0,0,GLQ,925.0,Unf,349.0,1274.0,1,1274,0,1274,1.0,2,0,3,0,6,0,0,1,2005.0,0,508.0,264,98,0,1,1,203000,0
1187,1786,1,1,83.0,9849,Reg,0,Inside,0,0,1Fam,1Story,7,6,2007,Hip,VinylSd,VinylSd,1,0.0,0,0,PConc,1,0,0,Unf,0.0,Unf,1689.0,1689.0,1,1689,0,1689,0.0,2,0,3,0,7,0,0,1,2007.0,0,954.0,0,56,0,6,1,248328,0
1188,961,1,1,79.0,14463,IR1,1,Corner,0,0,1Fam,1Story,9,5,2008,Gable,CemntBd,CmentBd,0,406.0,1,0,PConc,1,0,1,GLQ,1115.0,Unf,526.0,1641.0,1,1641,0,1641,1.0,2,0,3,1,7,0,0,1,2008.0,1,885.0,0,95,0,1,0,316500,1
1189,1405,0,1,50.0,5190,Reg,0,Inside,0,0,1Fam,1.5Fin,7,5,1948,Gable,BrkFace,Plywood,0,0.0,0,0,CBlock,0,0,0,Unf,0.0,Unf,570.0,570.0,0,617,462,1079,0.0,1,0,2,0,5,1,1,1,1948.0,0,249.0,135,0,0,1,0,125600,58
1190,1324,1,0,65.0,9750,Reg,0,Inside,0,0,1Fam,1Story,5,6,1959,Gable,MetalSd,MetalSd,0,164.0,0,0,CBlock,0,0,0,Rec,200.0,Unf,784.0,984.0,0,984,0,984,1.0,1,0,2,0,5,0,0,0,1959.0,0,308.0,0,0,0,6,0,110000,49
1191,1986,0,0,50.0,6000,Reg,0,Inside,0,0,1Fam,1Story,4,4,1920,Hip,MetalSd,MetalSd,0,0.0,0,0,PConc,0,0,0,ALQ,250.0,Unf,710.0,960.0,0,960,0,960,0.0,1,0,2,0,5,0,0,0,1997.0,0,308.0,0,0,168,7,0,108500,57
1192,307,1,0,66.0,8712,Reg,0,Inside,0,0,1Fam,1Story,5,5,1952,Hip,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,Unf,0.0,Unf,540.0,540.0,0,1044,0,1044,0.0,1,0,2,0,4,0,0,0,1952.0,0,504.0,0,0,0,6,0,55993,58
1193,180,0,0,69.0,11851,Reg,0,Inside,0,0,1Fam,1.5Fin,5,7,1948,Gable,VinylSd,VinylSd,0,0.0,0,0,BrkTil,0,0,0,BLQ,780.0,Unf,247.0,1027.0,1,1027,606,1633,0.0,1,0,3,0,7,1,1,0,1948.0,0,240.0,0,100,126,6,0,129000,1
1194,2896,1,1,54.0,13811,IR1,0,Inside,0,0,1Fam,1Story,6,6,1987,Gable,HdBoard,HdBoard,0,72.0,0,0,CBlock,1,1,0,GLQ,980.0,LwQ,92.0,1112.0,0,1137,0,1137,1.0,2,0,2,0,5,1,0,1,1987.0,0,551.0,125,0,0,7,0,176000,19
1195,668,1,1,83.0,10143,Reg,0,Inside,0,0,1Fam,1Story,6,7,1963,Gable,HdBoard,HdBoard,0,295.0,0,0,CBlock,0,0,0,Rec,384.0,Unf,996.0,1380.0,0,1380,0,1380,0.0,1,1,3,0,6,0,0,1,1963.0,0,364.0,0,0,0,6,0,154000,46
1196,1582,1,1,93.0,18265,Reg,0,Corner,0,0,1Fam,1Story,6,5,1986,Gable,Plywood,HdBoard,0,228.0,0,0,CBlock,1,1,0,GLQ,920.0,Rec,276.0,1256.0,1,1256,0,1256,0.0,2,0,3,0,6,1,0,1,1986.0,0,578.0,282,0,0,3,0,180000,22
1197,2285,1,0,44.0,4224,Reg,0,Inside,0,0,TwnhsE,1Story,5,5,1976,Gable,CemntBd,CmentBd,0,0.0,0,0,PConc,1,0,0,ALQ,874.0,Unf,268.0,1142.0,0,1142,0,1142,1.0,1,1,3,0,6,1,0,1,1976.0,1,528.0,536,90,0,8,0,134000,31
1198,2079,1,1,84.0,12615,Reg,0,Corner,0,0,1Fam,1Story,6,7,1950,Gable,WdShing,Wd Shng,0,0.0,0,0,CBlock,0,1,0,ALQ,477.0,Unf,725.0,1202.0,0,2158,0,2158,1.0,2,0,4,0,7,1,1,1,1950.0,0,576.0,0,29,39,6,0,243000,6
1199,2272,1,1,85.0,14536,Reg,0,Inside,0,0,1Fam,1Story,8,5,2002,Hip,VinylSd,VinylSd,0,236.0,0,0,PConc,1,0,0,GLQ,1300.0,Unf,316.0,1616.0,1,1629,0,1629,1.0,2,0,3,0,9,1,1,1,2002.0,1,808.0,0,252,0,11,0,270000,4
1200,2250,1,1,71.0,9187,Reg,0,Corner,0,0,1Fam,1Story,6,5,1983,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,0,0,0,ALQ,336.0,Unf,748.0,1084.0,0,1080,0,1080,0.0,1,1,3,0,5,0,0,1,1983.0,0,484.0,120,0,158,6,0,134000,24
1201,502,1,1,90.0,9900,Reg,0,Inside,1,0,1Fam,2Story,7,5,1993,Gable,HdBoard,HdBoard,0,256.0,0,0,PConc,1,0,1,GLQ,987.0,Unf,360.0,1347.0,1,1372,1274,2646,1.0,2,1,4,0,9,1,0,1,1993.0,0,656.0,340,60,144,4,0,260000,16
1202,2166,1,1,64.0,8333,Reg,0,Inside,0,0,1Fam,2Story,7,5,2006,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0.0,Unf,738.0,738.0,0,738,753,1491,0.0,2,1,3,0,7,1,1,1,2006.0,0,484.0,100,30,0,5,0,168675,1
1203,1622,0,1,0.0,10147,IR1,0,CulDSac,0,0,1Fam,SLvl,6,5,1994,Gable,HdBoard,HdBoard,0,32.0,0,0,PConc,1,0,0,LwQ,186.0,Unf,206.0,392.0,0,924,770,1694,0.0,2,1,3,0,7,1,0,0,1994.0,1,398.0,256,64,0,3,0,160000,13
1204,1299,0,0,44.0,5914,Reg,0,Inside,0,0,1Fam,1.5Fin,5,9,1890,Gable,Wd Sdng,HdBoard,0,0.0,0,0,BrkTil,0,0,0,Unf,0.0,Unf,684.0,684.0,0,684,396,1080,0.0,1,0,3,0,5,0,0,0,NA,0,0.0,0,165,30,9,0,95000,12
1205,832,1,1,79.0,11646,IR1,0,Inside,0,0,1Fam,2Story,6,5,2005,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0.0,Unf,704.0,704.0,1,704,718,1422,0.0,2,1,3,0,7,1,1,1,2005.0,1,440.0,36,28,0,7,0,173000,3
1206,2470,1,1,60.0,7200,Reg,0,Inside,0,0,1Fam,1Story,7,5,2006,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,1,0,Unf,0.0,Unf,1293.0,1293.0,1,1301,0,1301,1.0,2,0,2,0,5,1,1,1,2006.0,0,572.0,216,121,0,8,1,187750,0
1207,1017,1,1,46.0,20544,IR1,0,CulDSac,0,0,1Fam,2Story,7,6,1986,Gable,Plywood,Plywood,0,123.0,0,0,CBlock,1,0,0,Unf,0.0,Unf,791.0,791.0,0,1236,857,2093,0.0,2,1,3,0,7,1,0,1,1986.0,1,542.0,364,63,0,11,0,215000,17
1208,1384,1,1,0.0,9981,IR1,0,Corner,0,0,1Fam,1Story,5,5,1967,Gable,MetalSd,MetalSd,0,340.0,0,0,CBlock,0,0,0,BLQ,221.0,Unf,852.0,1073.0,0,1073,0,1073,0.0,1,0,3,0,6,0,0,1,1967.0,0,270.0,0,90,0,3,0,120000,41
1209,1790,1,1,70.0,8251,Reg,0,Inside,0,0,1Fam,1Story,7,5,2005,Gable,VinylSd,VinylSd,0,143.0,0,0,PConc,1,1,0,GLQ,778.0,Unf,716.0,1494.0,1,1506,0,1506,1.0,2,0,3,0,7,1,1,1,2005.0,0,672.0,192,35,0,4,0,249000,1
1210,2530,1,1,78.0,10140,Reg,0,Inside,0,0,1Fam,1Story,7,6,1967,Hip,HdBoard,HdBoard,0,264.0,0,0,CBlock,0,0,0,BLQ,553.0,LwQ,713.0,1334.0,0,1334,0,1334,1.0,2,0,3,0,7,0,0,1,1967.0,0,477.0,0,20,35,4,0,164500,39
1212,2027,0,0,0.0,5700,IR1,0,Corner,0,0,1Fam,2Story,7,6,1929,Gable,Wd Sdng,Wd Shng,0,0.0,0,0,BrkTil,0,0,0,Rec,336.0,Unf,336.0,672.0,0,672,672,1344,1.0,1,1,3,0,6,1,1,1,1979.0,0,456.0,0,0,70,9,0,140000,17
1213,683,1,1,60.0,7200,Reg,0,Corner,0,0,1Fam,1Story,5,7,1952,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,1,0,ALQ,630.0,BLQ,0.0,732.0,0,732,0,732,1.0,1,0,2,0,4,0,0,0,1952.0,0,240.0,0,68,0,9,0,118900,57
1214,823,1,1,71.0,9178,Reg,0,Inside,0,0,1Fam,1Story,8,5,2008,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0.0,Unf,1468.0,1468.0,1,1468,0,1468,0.0,2,0,3,0,6,1,1,1,2008.0,0,904.0,192,142,0,6,0,239900,1
1215,2374,1,1,53.0,4043,Reg,0,Inside,0,0,TwnhsE,1Story,6,5,1975,Gable,Plywood,Plywood,0,0.0,0,0,CBlock,1,0,0,ALQ,727.0,BLQ,186.0,1069.0,0,1069,0,1069,0.0,2,0,2,0,4,1,0,1,1975.0,0,440.0,0,55,0,7,0,146300,31
1216,1594,1,0,0.0,4224,Reg,0,Inside,0,0,TwnhsE,1Story,5,6,1975,Gable,CemntBd,CmentBd,0,0.0,0,0,PConc,1,0,0,GLQ,769.0,Unf,271.0,1040.0,0,1040,0,1040,0.0,1,0,3,0,6,0,0,1,1975.0,0,499.0,0,100,0,6,0,124000,33
1217,2049,0,1,75.0,11235,Reg,0,Inside,0,0,2fmCon,SFoyer,5,5,1963,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,1,0,0,ALQ,925.0,Unf,0.0,925.0,0,999,0,999,1.0,1,0,3,0,6,0,0,0,1963.0,0,308.0,40,176,0,3,0,130000,44
1218,1813,1,1,65.0,8450,Reg,0,Inside,0,0,1Fam,1Story,7,5,2000,Gable,VinylSd,VinylSd,0,108.0,0,0,PConc,1,0,0,Unf,0.0,Unf,1349.0,1349.0,1,1349,0,1349,0.0,2,0,3,0,6,0,0,1,2000.0,0,539.0,120,55,0,12,0,179000,6
1219,365,1,1,99.0,11851,Reg,0,Corner,0,0,1Fam,1Story,7,5,1990,Gable,HdBoard,HdBoard,0,0.0,0,0,PConc,1,0,0,Unf,0.0,Unf,1424.0,1424.0,1,1442,0,1442,0.0,2,0,3,0,5,0,0,1,1990.0,0,500.0,0,34,0,5,0,180500,19
1220,176,0,0,47.0,4608,Reg,0,Corner,0,0,1Fam,1Story,4,6,1945,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,Unf,0.0,Unf,747.0,747.0,0,747,0,747,0.0,1,0,2,0,4,0,0,1,1945.0,0,220.0,0,0,0,6,0,80000,60
1221,510,1,1,78.0,9262,Reg,0,Inside,0,0,1Fam,1Story,8,5,2008,Gable,CemntBd,CmentBd,1,194.0,0,0,PConc,1,0,0,Unf,0.0,Unf,1573.0,1573.0,1,1578,0,1578,0.0,2,0,3,1,7,1,1,1,2008.0,1,840.0,0,36,0,5,1,287090,0
1222,1326,1,0,70.0,12702,Reg,0,Inside,0,0,1Fam,1Story,5,5,1956,Gable,BrkFace,BrkFace,0,0.0,0,0,PConc,0,0,0,NA,0.0,NA,0.0,0.0,0,882,0,882,0.0,1,0,2,0,4,0,0,0,1956.0,0,308.0,0,45,0,12,0,97000,52
1223,2423,1,1,0.0,2938,Reg,0,Inside,0,0,TwnhsE,1Story,7,5,2002,Gable,VinylSd,VinylSd,0,40.0,0,0,PConc,1,0,0,GLQ,1038.0,Unf,330.0,1368.0,1,1511,0,1511,1.0,2,0,2,0,5,1,0,1,2002.0,1,398.0,130,30,0,5,0,246990,4
